source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'CNA'}",,"Extreme heat scorches Southeast Asia, bringing school closures and warnings","MANILA: Extreme heat scorched parts of South and Southeast Asia on Wednesday (Apr 24), prompting schools across the Philippines to suspend classes,",https://www.channelnewsasia.com/asia/extreme-heat-southeast-asia-thailand-philippines-bangladesh-4288991,"https://onecms-res.cloudinary.com/image/upload/s--S55vReOu--/fl_relative,g_south_east,l_mediacorp:cna:watermark:2023-11:afp_watermark_14112023,w_0.1/f_auto,q_auto/c_fill,g_auto,h_676,w_1200/v1/one-cms/core/22ac6076241cb3736b2973c5285975ae00a77a0c.jpg?itok=fo_N08gJ",2024-04-24T12:46:00Z,"Global temperatures hit record highs last year and the UN's World Meteorological Organization said Asia was warming at a particularly rapid pace, with the impact of heatwaves in the region becoming m… [+1725 chars]"
"{'id': 'newsweek', 'name': 'Newsweek'}",Jeff Young,How Climate Change Could Affect Your Favorite Wines,"Major wine producing regions are at risk in a warming world, challenging vineyards to adapt to hotter, drier conditions and contribute to climate solutions.",https://www.newsweek.com/how-climate-change-could-affect-your-favorite-wines-1888673,https://d.newsweek.com/en/full/2375522/wineries-climate.png,2024-04-10T14:44:27Z,"Tablas Creek Vineyard started growing Rhone grapes like Syrah and Grenache in California back in 1989. The vineyard's founders chose the Paso Robles area, along California's Salinas River Valley, bec… [+12379 chars]"
"{'id': None, 'name': 'InsideClimate News'}",Inside Climate News,Nixon administration could’ve started monitoring CO2 levels but didn’t,President Nixon's science advisors recommended building global CO2 monitoring network.,https://insideclimatenews.org/news/26042024/nixon-administration-climate-research-plan/,https://cdn.arstechnica.net/wp-content/uploads/2024/04/nixon-760x380.jpg,2024-04-26T14:19:25Z,"Enlarge/ A newly revealed research proposal from 1971 shows that Richard Nixons science advisors embarked on an extensive analysis of the potential risks of climate change.
13
In 1971, President Ri… [+2825 chars]"
"{'id': None, 'name': 'Wattsupwiththat.com'}",Guest Blogger,Man Sues Govt for Not Protecting Him from Sea Rise,"Hot on the heels of the ECHR judgement, we now face the possibility of a rush of silly legal climate cases:",https://wattsupwiththat.com/2024/04/12/man-sues-govt-for-not-protecting-him-from-sea-rise/,https://i0.wp.com/wattsupwiththat.com/wp-content/uploads/2024/04/austin-powers-bulldozer-topaz.webp?fit=1024%2C512&ssl=1,2024-04-12T09:00:00Z,"From NOT A LOT OF PEOPLE KNOW THAT
By Paul Homewood
h/t Ian Magness
Hot on the heels of the ECHR judgement, we now face the possibility of a rush of silly legal climate cases:
A homeowner who los… [+3945 chars]"
"{'id': None, 'name': 'DW (English)'}",Deutsche Welle,"Chinese subsidies endanger world economy, says US' Yellen","US Treasury Secretary Janet Yellen has said that China's subsidy-fueled ""overcapacity"" could overload the global market. Beijing has dismissed such concerns in the past.",https://www.dw.com/en/chinese-subsidies-endanger-world-economy-says-us-yellen/a-68745960,https://static.dw.com/image/68746845_6.jpg,2024-04-05T07:50:00Z,"US Treasury chief Janet Yellen on Friday warned that China's huge subsidies for its industry could pose a risk to the global economy, and called for a ""level playing field"" above all for American fir… [+3093 chars]"
"{'id': None, 'name': 'DW (English)'}",Deutsche Welle,Climate: Top European court to make landmark ruling,"Judges are to rule on complaints brought against Portugal, Switzerland and France over carbon emissions. The ruling of the European Court of Human Rights could set a precedent for all its signatory members.",https://www.dw.com/en/climate-top-european-court-to-make-landmark-ruling/a-68772972,https://static.dw.com/image/68738322_6.jpg,2024-04-09T06:38:00Z,The European Court of Human Rights (ECHR) is set to rule Tuesday on a group of landmark climate change cases aimed at making national governments meet treaty obligations to cut greenhouse emissions.… [+2589 chars]
"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed]
"{'id': None, 'name': 'Science Daily'}",,Paradox of extreme cold events in a warming world,"The Warm Arctic-Cold Continent (WACC) phenomenon is the puzzling combination of Arctic warming and extreme coldness in specific mid-latitude regions. However, the progression of WACC events remains unclear amidst global warming. Scientists have now predicted …",https://www.sciencedaily.com/releases/2024/04/240417131010.htm,https://www.sciencedaily.com/images/scidaily-icon.png,2024-04-17T17:10:10Z,"According to Copernicus Climate Change Service, February 2024 was the warmest February ever recorded globally. However, North America, Asia, and parts of Europe experienced record-breaking cold tempe… [+3120 chars]"
"{'id': None, 'name': 'Raw Story'}","Jessica Corbett, Common Dreams",Top G20 ministers back 2 percent wealth tax for global billionaires,"Ministers from four major economies on Thursday called for a 2% wealth tax targeting the world's billionaires—who currently only pay up to 0.5% of their wealth in personal income tax—to ""invest in public goods such as health, education, the environment, and i…",https://www.rawstory.com/top-g20-ministers-back-2-percent-wealth-tax-for-global-billionaires/,https://www.rawstory.com/media-library/elon-musk-c-angela-weiss-afp.jpg?id=29800140&width=1200&height=600&coordinates=0%2C27%2C0%2C28,2024-04-26T11:18:03Z,"Jian Guo, a German citizen of Chinese origin, was arrested in Dresden on Monday, 23 April, accused of spying for China.
Guo was a parliamentary assistant for Maximilian Krah, a member of the EU parl… [+6811 chars]"
"{'id': None, 'name': 'Environmentenergyleader.com'}",Kay Harrison,G7 Nations Set Deadline to End Coal Use in Power Generation by 2035,"The agreement also allows countries to adjust their phase-out timelines to align with the global goal of limiting warming to 1.5 degrees Celsius above pre-industrial levels. However, experts like Pieter de Pous, the fossil fuel transition program lead at E3G,…",https://www.environmentenergyleader.com/2024/05/g7-nations-set-deadline-to-end-coal-use-in-power-generation-by-2035/,https://www.environmentenergyleader.com/wp-content/uploads/2024/05/nikolay-kovalenko-66r7PAK1Qy0-unsplash.jpg,2024-05-03T11:00:16Z,"The Group of Seven (G7) countries, comprising the United Kingdom, the United States, Canada, France, Germany, Italy, and Japan, have finalized an agreement to phase out the use of unabated coal-fired… [+2923 chars]"
"{'id': None, 'name': 'The Boston Globe'}",,Carrots and sticks can ease transition to clean energy,Those who have the smallest carbon footprint will benefit the most from the redistributed dividends.,https://www.bostonglobe.com/2024/04/29/opinion/carrots-sticks-can-ease-transition-clean-energy/,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/B5cAd_bvPU3xXotRawc5azRLAm8=/506x0/cloudfront-us-east-1.images.arcpublishing.com/bostonglobe/2RGNMXGQBII6RD63LQ5PCYCUIQ.jpg,2024-04-29T06:00:00Z,"Erin Douglas provides a look at where the Biden administration is in promoting the transition to clean energy (Granholm defends Bidens role on movement from fossil fuels, Metro, April 25). Energy Sec… [+836 chars]"
"{'id': None, 'name': 'Wattsupwiththat.com'}",Guest Blogger,"When Satellites Refute the Climate Crisis Narratives, Trust the Science!","If the climate crisis narrative is true, more CO2 would trap more OLR, so less OLR escaping to space should be detected.",https://wattsupwiththat.com/2024/04/18/when-satellites-refute-the-climate-crisis-narratives-trust-the-science/,https://i0.wp.com/wattsupwiththat.com/wp-content/uploads/2024/04/ceres-olr-copy-topaz.webp?fit=1024%2C512&ssl=1,2024-04-19T01:00:00Z,"by Jim Steele
Satellite data proves the greenhouse effect is real. The heat absorbed from the sun must be balanced by infrared heat escaping back to space. However, some wavelengths of infrared heat… [+1801 chars]"
"{'id': None, 'name': 'The New Republic'}",Kate Aronoff,What the Hell Are “Plastic Offsets”?,"Plastic is just about everywhere, piling up in streams, landfills and even our bloodstreams and placentas. The United Nations agrees that something must be done, given both the excess of waste and the considerable plant-heating emissions involved in producing…",https://newrepublic.com/article/181204/plastic-offsets-credits-recycling,https://images.newrepublic.com/058cdda99275cc39ad3a76117dd4a6501f7ae243.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-05-03T10:00:00Z,"Despite these troubles, the World Bank has granted its blessing to plastics offsetting, including for Verra-registered projects in Indonesia. Earlier this year, the pair announced a $100 million plas… [+2145 chars]"
"{'id': None, 'name': 'Biztoc.com'}",thehill.com,How Global Warming Foretells Financial Crisis,"Climate change — and the lack of timely, consistent action to address it — is driving the world toward a new financial crisis. Indeed, senior regulators are increasingly warning that this will cause a collapse similar to the 2008 Great Recession. The head of …",https://biztoc.com/x/328468be2a8c8ce5,https://c.biztoc.com/p/328468be2a8c8ce5/og.webp,2024-04-17T18:47:08Z,"Climate change and the lack of timely, consistent action to address it is driving the world toward a new financial crisis. Indeed, senior regulators are increasingly warning that this will cause a co… [+322 chars]"
"{'id': None, 'name': 'ScienceAlert'}","Issam Ahmed, AFP",Record-Breaking Ocean Heat Triggers 4th Global Coral Bleaching Event,"The world is currently experiencing its second major coral bleaching event in 10 years, with reef systems from Australia to Florida teetering on the brink of disaster following months of record-breaking ocean heat, a US agency announced Monday.",https://www.sciencealert.com/record-breaking-ocean-heat-triggers-4th-global-coral-bleaching-event,https://www.sciencealert.com/images/2024/04/bleached_white_coral.jpg,2024-04-16T02:30:59Z,"The world is currently experiencing its second major coral bleaching event in 10 years, with reef systems from Australia to Florida teetering on the brink of disaster following months of record-break… [+3395 chars]"
